Latitudine,Longitudine,Tipologia,Nome
40.50153,-3.6821696,Treno,Fuencarral
40.4424951,-3.4787736,Treno,Mercancías
40.3185283,-3.7096898,Treno,El Casar
40.4098546,-3.6500932,Metro,Vinateros
40.2281693,-3.7615285,Tram,Parque Parla Este
40.2234556,-3.7606985,Tram,Avenida Sistema Solar
40.2375944,-3.7705899,Tram,Iglesia Centro
40.2311714,-3.7651038,Tram,Isabel II
40.2314646,-3.7699482,Tram,Reyes Católicos
40.352592,-3.6839811,Treno,Villaverde Bajo
40.3814589,-3.7803772,Treno,Las Águilas
40.3499431,-3.8319854,Metro,Alcorcón Central
40.5466143,-3.6350138,Treno,Alcobendas - San Sebastián de los Reyes
40.3790211,-3.6987395,Treno,Doce de Octubre
40.4052253,-3.7029281,Treno,Embajadores
40.3835465,-3.7686258,Treno,Fanjul
40.3992501,-3.7446072,Treno,Laguna
40.3503366,-3.7050198,Treno,Puente Alcocer
40.3458587,-3.8490659,Metro,Parque Oeste
40.4458416,-3.6916991,Metro,Nuevos Ministerios
40.4224959,-3.6917042,Treno,Recoletos
40.4608552,-3.6982259,Metro,Tetuán
40.4662822,-3.6896636,Metro,Plaza de Castilla
40.4739432,-3.682648,Metro,Chamartín
40.4769812,-3.676614,Metro,Bambú
40.4800504,-3.6670518,Metro,Pinar de Chamartín
40.3599901,-3.5921171,Metro,Valdecarros
40.3635039,-3.5991634,Metro,Las Suertes
40.3721977,-3.6187268,Metro,Congosto
40.379394,-3.6212983,Metro,Villa de Vallecas
40.38193,-3.6246083,Metro,Sierra de Guadalupe
40.387548,-3.6400068,Metro,Miguel Hernández
40.3900497,-3.6458127,Metro,Alto del Arenal
40.3916235,-3.653876,Metro,Buenos Aires
40.3930132,-3.659194,Metro,Portazgo
40.395963,-3.6647621,Metro,Nueva Numancia
40.3980926,-3.6689662,Metro,Puente de Vallecas
40.4069749,-3.6886008,Metro,Atocha
40.4088389,-3.6914748,Metro,Estación del Arte
40.412291,-3.699089,Metro,Antón Martín
40.4123621,-3.7045206,Metro,Tirso de Molina
40.4199123,-3.7016189,Metro,Gran Vía
40.4262415,-3.7010942,Metro,Tribunal
40.4352634,-3.6990132,Metro,Iglesia
40.4415935,-3.7015924,Metro,Ríos Rosas
40.4500867,-3.7035098,Metro,Alvarado
40.416938,-3.7033901,Metro,Sol
40.4645262,-3.694999,Metro,Valdeacederas
40.4545136,-3.7027568,Metro,Estrecho
40.4571156,-3.6769611,Metro,Colombia
40.4678284,-3.6486781,Metro,Pinar del Rey
40.4698205,-3.6385808,Metro,Mar de Cristal
40.464,-3.6163088,Metro,Feria de Madrid
40.4679143,-3.5717593,Metro,Aeropuerto T1-T2-T3
40.4758121,-3.5826207,Metro,Barajas
40.4925028,-3.5925602,Metro,Aeropuerto T4
40.4766992,-3.662679,Metro,Manoteras
40.4747276,-3.652125,Metro,Hortaleza
40.4771257,-3.6456986,Metro,Parque de Santa María
40.4745618,-3.6396107,Metro,San Lorenzo
40.4637721,-3.6354426,Metro,Canillas
40.4592436,-3.6455644,Metro,Esperanza
40.455936,-3.6561772,Metro,Arturo Soria
40.4534311,-3.6615049,Metro,Avenida de la Paz
40.4482221,-3.6678923,Metro,Alfonso XIII
40.4437817,-3.6750252,Metro,Prosperidad
40.434474,-3.6747205,Metro,Diego de León
40.4293973,-3.6753988,Metro,Lista
40.4246991,-3.6762001,Metro,Goya
40.4251769,-3.682539,Metro,Velázquez
40.4253869,-3.6869007,Metro,Serrano
40.4258007,-3.6920413,Metro,Colón
40.4274063,-3.695983,Metro,Alonso Martínez
40.4297715,-3.705761,Metro,San Bernardo
40.4307266,-3.7161715,Metro,Argüelles
40.4376477,-3.6772962,Metro,Avenida de América
40.4034858,-3.7609309,Metro,Casa de Campo
40.3946832,-3.7682788,Metro,Campamento
40.3907261,-3.765486,Metro,Empalme
40.3844157,-3.7510629,Metro,Eugenia de Montijo
40.3878172,-3.7449835,Metro,Carabanchel
40.3887883,-3.7400441,Metro,Vista Alegre
40.3886401,-3.7317242,Metro,Oporto
40.3925341,-3.7253613,Metro,Urgel
40.3974458,-3.7164041,Metro,Marqués de Vadillo
40.4020429,-3.7119409,Metro,Pirámides
40.4040749,-3.7059572,Metro,Acacias
40.4070507,-3.7110664,Metro,Puerta de Toledo
40.4112911,-3.7083094,Metro,La Latina
40.4179827,-3.7094148,Metro,Ópera
40.4202937,-3.7059121,Metro,Callao
40.4226703,-3.6976743,Metro,Chueca
40.4330422,-3.6896897,Metro,Rubén Darío
40.4326416,-3.6795551,Metro,Núñez de Balboa
40.4310642,-3.6635419,Metro,Ventas
40.4319699,-3.6561907,Metro,El Carmen
40.4331142,-3.6481458,Metro,Quintana
40.4350329,-3.644171,Metro,Pueblo Nuevo
40.4379315,-3.6377404,Metro,Ciudad Lineal
40.4408788,-3.6270164,Metro,Suanzes
40.443618,-3.6171219,Metro,Torre Arias
40.4491131,-3.6085862,Metro,Canillejas
40.4533798,-3.5941978,Metro,El Capricho
40.4575814,-3.5879745,Metro,Alameda de Osuna
40.4350196,-3.719236,Metro,Moncloa
40.4267613,-3.7132931,Metro,Ventura Rodríguez
40.423449,-3.7108809,Metro,Plaza de España
40.4084633,-3.7007946,Metro,Lavapiés
40.4048124,-3.7022732,Metro,Embajadores
40.4030849,-3.6947843,Metro,Palos de la Frontera
40.3993312,-3.6941225,Metro,Delicias
40.3914432,-3.6949558,Metro,Legazpi
40.3841135,-3.696447,Metro,Almendrales
40.37546,-3.6959057,Metro,Hospital 12 de Octubre
40.369987,-3.6943864,Metro,San Fermín-Orcasur
40.3601741,-3.69343,Metro,Ciudad de los Ángeles
40.351034,-3.6926258,Metro,Villaverde Bajo - Cruce
40.3416121,-3.6934141,Metro,San Cristóbal
40.4467812,-3.7039643,Metro,Cuatro Caminos
40.4386349,-3.704264,Metro,Canal
40.4331809,-3.7044934,Metro,Quevedo
40.4247733,-3.7073851,Metro,Noviciado
40.4212016,-3.7080846,Metro,Santo Domingo
40.4177659,-3.6999453,Metro,Sevilla
40.4190548,-3.6949256,Metro,Banco de España
40.4204626,-3.6864269,Metro,Retiro
40.4226491,-3.6803686,Metro,Príncipe de Vergara
40.4281432,-3.6687107,Metro,Manuel Becerra
40.4231715,-3.6382552,Metro,La Almudena
40.4182411,-3.6237899,Metro,Alsacia
40.422449,-3.6122237,Metro,Avenida de Guadalajara
40.4269992,-3.6494651,Metro,La Elipa
40.417612,-3.5345145,Metro,Hospital del Henares
40.4179009,-3.5269935,Metro,Henares
40.4238574,-3.524648,Metro,Jarama
40.4248058,-3.5353392,Metro,San Fernando
40.4251447,-3.5479154,Metro,La Rambla
40.42389,-3.5619883,Metro,Coslada Central
40.4225597,-3.5691552,Metro,Barrio del Puerto
40.4337998,-3.600962,Metro,Estadio Metropolitano
40.4325722,-3.6078503,Metro,Las Musas
40.4275001,-3.615954,Metro,San Blas
40.4275549,-3.6229906,Metro,Simancas
40.4286476,-3.6328626,Metro,García Noblejas
40.4303119,-3.6404493,Metro,Ascao
40.4392288,-3.6518501,Metro,Barrio de la Concepción
40.4393064,-3.6629009,Metro,Parque de las Avenidas
40.4393948,-3.6719112,Metro,Cartagena
40.4379941,-3.6912127,Metro,Gregorio Marañón
40.4384455,-3.6992576,Metro,Alonso Cano
40.4390433,-3.7139784,Metro,Islas Filipinas
40.4462739,-3.7131693,Metro,Guzmán el Bueno
40.4566118,-3.7121114,Metro,Francos Rodríguez
40.4649188,-3.7165189,Metro,Valdezarza
40.4701887,-3.7178808,Metro,Antonio Machado
40.4759519,-3.7160518,Metro,Peñagrande
40.4800441,-3.7183065,Metro,Avenida de la Ilustración
40.4851113,-3.7231023,Metro,Lacoma
40.4209619,-3.7193334,Metro,Príncipe Pío
40.3410325,-3.7117691,Metro,Villaverde Alto
40.3494977,-3.8207793,Metro,Parque Lisboa
40.3452072,-3.8120209,Metro,Puerta del Sur
40.3367045,-3.7767659,Metro,San Nicasio
40.3280922,-3.7723562,Metro,Leganés Central
40.3217764,-3.7678287,Metro,Hospital Severo Ochoa
40.3266496,-3.7594823,Metro,Casa del Reloj
40.3346303,-3.752386,Metro,Julián Besteiro
40.329394,-3.729993,Metro,El Bercial
40.3241766,-3.7183219,Metro,Los Espartales
40.3183334,-3.7102212,Metro,El Casar
40.3126615,-3.7216647,Metro,Juan de la Cierva
40.3099608,-3.7340092,Metro,Getafe Centro
40.3001349,-3.7370513,Metro,Alonso de Mendoza
40.2926727,-3.7462326,Metro,Conservatorio
40.2886337,-3.7567259,Metro,Arroyo Culebro
40.2866605,-3.7871681,Metro,Parque de los Estados
40.2822879,-3.7982754,Metro,Fuenlabrada Central
40.2852204,-3.8074481,Metro,Parque Europa
40.2858456,-3.815823,Metro,Hospital de Fuenlabrada
40.296741,-3.8367671,Metro,Loranca
40.308995,-3.8635764,Metro,Manuela Malasaña
40.3163098,-3.8744217,Metro,Hospital de Móstoles
40.3221545,-3.8643739,Metro,Pradillo
40.3290012,-3.8634972,Metro,Móstoles Central
40.3348569,-3.8721732,Metro,Universidad Rey Juan Carlos
40.3992937,-3.744626,Metro,Laguna
40.4048009,-3.7452693,Metro,Lucero
40.4099947,-3.7384073,Metro,Alto de Extremadura
40.4138284,-3.7271312,Metro,Puerta del Ángel
40.443792,-3.726423,Metro,Ciudad Universitaria
40.446506,-3.7190437,Metro,Vicente Aleixandre
40.4443179,-3.6846392,Metro,República Argentina
40.422202,-3.6690629,Metro,O'Donnell
40.4143958,-3.6696729,Metro,Sainz de Baranda
40.395717,-3.6801095,Metro,Méndez Álvaro
40.3929633,-3.6884481,Metro,Arganzuela-Planetario
40.3880344,-3.7056039,Metro,Usera
40.3853557,-3.7178747,Metro,Plaza Elíptica
40.3869292,-3.7231777,Metro,Opañel
40.3929166,-3.7409821,Metro,Carpetana
40.3809981,-3.7279849,Metro,Abrantes
40.3761821,-3.7341933,Metro,Pan Bendito
40.3736594,-3.7397923,Metro,San Francisco
40.3721312,-3.7517674,Metro,Carabanchel Alto
40.3630249,-3.7574077,Metro,La Peseta
40.3581963,-3.7776561,Metro,La Fortuna
40.4904848,-3.7259013,Metro,Arroyofresno
40.4674764,-3.6805854,Metro,Duque de Pastrana
40.4698213,-3.696293,Metro,Ventilla
40.4770471,-3.7035391,Metro,Barrio del Pilar
40.4846027,-3.7080099,Metro,Herrera Oria
40.4912103,-3.7167116,Metro,Mirasierra
40.4005425,-3.6352111,Metro,Pavones
40.4052627,-3.6418518,Metro,Artilleros
40.4103313,-3.6525288,Metro,Vinateros
40.4112849,-3.661347,Metro,Estrella
40.4444834,-3.6784632,Metro,Cruz del Rayo
40.4183658,-3.6781374,Metro,Ibiza
40.4513295,-3.6776079,Metro,Concha Espina
40.4618018,-3.6765305,Metro,Pío XII
40.3190333,-3.4777889,Metro,La Poveda
40.3417054,-3.5249885,Metro,Rivas Futura
40.4012423,-3.5957286,Metro,Puerta de Arganda
40.4039851,-3.6035493,Metro,San Cipriano
40.4042034,-3.6088938,Metro,Vicálvaro
40.3999118,-3.621522,Metro,Valdebernardo
40.4165056,-3.7350405,Metro,Lago
40.4523667,-3.6907254,Metro,Santiago Bernabéu
40.4594841,-3.6900166,Metro,Cuzco
40.4833334,-3.6865245,Metro,Begoña
40.4947348,-3.6930692,Metro,Fuencarral
40.500966,-3.6946891,Metro,Tres Olivos
40.5053359,-3.6959917,Metro,Montecarmelo
40.5083428,-3.6694346,Metro,Las Tablas
40.5151569,-3.6623169,Metro,Ronda de la Comunicación
40.5274337,-3.6585237,Metro,La Granja
40.5320326,-3.6354938,Metro,La Moraleja
40.5404555,-3.6380507,Metro,Marqués de la Valdavia
40.5502221,-3.6469674,Metro,Manuel de Falla
40.554496,-3.635649,Metro,Baunatal
40.5509075,-3.6240552,Metro,Reyes Católicos
40.5598448,-3.6115488,Metro,Hospital Infanta Sofía
40.3497655,-3.8073186,Metro,Joaquín Vilumbrales
40.3779352,-3.7919471,Metro,Cuatro Vientos
40.3837137,-3.7840243,Metro,Aviación Española
40.3968629,-3.7747975,Metro,Colonia Jardín
40.4078351,-3.7531173,Metro,Batán
40.5054595,-3.6650971,Tram,Palas de Rey
40.4872436,-3.661223,Tram,Virgen del Cortijo
40.4847805,-3.663109,Tram,Fuente de la Mora
40.4853643,-3.6537279,Tram,Antonio Saura
40.4891668,-3.6513796,Tram,Álvarez de Villaamil
40.4934862,-3.6558911,Tram,Blasco Ibáñez
40.4976043,-3.6584428,Tram,María Tudor
40.4022818,-3.7813011,Tram,Prado de la Vega
40.4072202,-3.7845032,Tram,Colonia de los Ángeles
40.4104269,-3.7875507,Tram,Prado del Rey
40.4157445,-3.7925931,Tram,Somosaguas Sur
40.4192936,-3.7987457,Tram,Somosaguas Centro
40.4230677,-3.8045876,Tram,Pozuelo Oeste
40.4305885,-3.8075282,Tram,Bélgica
40.4325414,-3.801613,Tram,Dos Castillas
40.4334436,-3.7951423,Tram,Campus de Somosaguas
40.4390885,-3.7930351,Tram,Avenida de Europa
40.4448182,-3.7911721,Tram,Berna
40.4078514,-3.9040061,Tram,Puerta de Boadilla
40.4059413,-3.8974147,Tram,Infante Don Luis
40.4051271,-3.8926422,Tram,Siglo XXI
40.4056393,-3.8856939,Tram,Nuevo Mundo
40.4071659,-3.8800807,Tram,Boadilla centro
40.4019726,-3.8793803,Tram,Ferial de Boadilla
40.3952888,-3.8643349,Tram,Cantabria
40.3950215,-3.8476925,Tram,Prado del Espino
40.3942024,-3.8380691,Tram,Ventorro del Cano
40.397938,-3.8357916,Tram,Montepríncipe
40.3987189,-3.816743,Tram,Retamares
40.3968818,-3.8038544,Tram,Cocheras
40.3945328,-3.7956821,Tram,Ciudad del Cine
40.3952581,-3.7899221,Tram,José Isbert
40.3970914,-3.783985,Tram,Ciudad de la Imagen
40.4474071,-3.8000647,Treno,Pozuelo
40.4942937,-3.867936,Treno,Las Rozas
40.2429919,-3.7038365,Treno,Pinto
40.3055087,-3.7075792,Treno,Getafe Industrial
40.3316317,-3.6993784,Treno,San Cristóbal Industrial
40.3421978,-3.6837517,Treno,San Cristóbal de los Ángeles
40.4743796,-3.8460693,Treno,Majadahonda
40.4485713,-3.7856257,Treno,Aravaca
40.3956027,-3.6785934,Treno,Méndez Álvaro
40.4818094,-3.6164188,Treno,Valdebebas
40.4924137,-3.5936402,Treno,Aeropuerto T4
40.3816333,-3.6680241,Treno,Asamblea de Madrid-Entrevías
40.4545802,-3.4795895,Treno,Torrejón de Ardoz
40.3820843,-3.624602,Treno,Vallecas
40.3871289,-3.6090858,Treno,Santa Eugenia
40.4010991,-3.5955517,Treno,Vicálvaro
40.4427379,-3.5341508,Treno,San Fernando
40.4638909,-3.4415393,Treno,Soto del Henares
40.4235572,-3.6028437,Metro,Las Rosas
40.2408397,-3.769477,Tram,Parla Centro
40.2441282,-3.7575029,Tram,Plaza de Toros
40.2347061,-3.7723674,Tram,Bulevar Sur
40.237973,-3.7506966,Tram,Polígono Industrial Ciudad de Parla
40.4292705,-3.7019295,Metro,Bilbao
40.3761663,-3.6560947,Treno,El Pozo
40.4042973,-3.6811007,Metro,Menéndez Pelayo
40.4803451,-3.3929927,Treno,La Garena
40.2410464,-3.7693581,Treno,Parla
40.3415173,-3.7115865,Treno,Villaverde Alto
40.3229593,-3.7273094,Treno,Las Margaritas Universidad
40.2882338,-3.7375055,Treno,Getafe Sector 3
40.5540616,-3.683493,Treno,Universidad Pontificia de Comillas
40.5473962,-3.6543921,Treno,Valdelasfuentes
40.4013961,-3.6748832,Metro,Pacífico
40.4078121,-3.6701194,Metro,Conde de Casal
40.3364492,-3.7405905,Metro,El Carrascal
40.4950833,-3.7256031,Metro,Pitis
40.4237334,-3.5610079,Treno,Coslada
40.4849618,-3.6631142,Treno,Fuente de la Mora
40.4450104,-3.6919655,Treno,Nuevos Ministerios
40.4059688,-3.6887662,Treno,Atocha-Cercanías
40.4056837,-3.6900187,Treno,Madrid-Puerta de Atocha
40.3408429,-3.7482479,Treno,Zarzaquemada
40.5438006,-3.7001897,Treno,Cantoblanco Universidad
40.491334,-3.5914693,Treno,T4
40.4944748,-3.5672079,Treno,T4S
40.3889298,-3.6777157,Treno,Estación de Mercancías Madrid - Abroñigal
40.4029561,-3.711976,Treno,Pirámides
40.4473507,-3.8002377,Treno,Estación de tren de Pozuelo
40.4653284,-3.8078481,Treno,El Barrial-Centro Comercial Pozuelo
40.4215987,-3.719032,Treno,Madrid-Príncipe Pío
40.4724591,-3.6822315,Treno,Madrid-Chamartín-Clara Campoamor
40.4261357,-3.6819294,Coworking,The Shed Coworking
40.4865427,-3.667063758148606,Coworking,CINK MANOTERAS
40.6129093,-3.7080018,Coworking,Cowork in Tres Cantos
40.4383005,-3.681563,Coworking,Cink Coworking Núñez de Balboa
40.3946746,-3.6893403,Coworking,AREA Coworking & Events
40.4357117,-3.6885382,Coworking,CINK CASTELLANA
40.4154623,-3.7242341,Coworking,Coworking space at 5 Paseo del Marqués de Monistrol
40.4625438,-3.6915402,Coworking,NOMAD COWORKING MADRID
40.42135,-3.7062215,Coworking,The Kool Hub
40.430547,-3.6939697,Coworking,Sharing Co. by Allô
40.4350563,-3.7194436,Coworking,OXYGEN WORKSPACE
40.4370929,-3.6886031,Coworking,Regus - Madrid Pinar-Salamanca District
40.4286343,-3.6889964,Coworking,"Regus - Madrid, Colon"
40.478165000000004,-3.687518608253792,Coworking,"Regus - Madrid, Torre de Cristal"
40.412837,-3.7194574,Coworking,"Spaces - Madrid, Spaces Rio"
40.4376079,-3.6787502,Coworking,"Spaces - Madrid, Spaces María de Molina"
40.4206552,-3.6930466,Coworking,"Spaces - Madrid, Paseo de Recoletos 5"
40.4384076,-3.6960546,Coworking,"Spaces - Madrid, Spaces Jose Abascal"
40.462669149999996,-3.6888300527398163,Coworking,"Spaces - Madrid, Spaces Castellana"
40.408458499999995,-3.6890537315319625,Coworking,"Spaces - Madrid, Retiro"
40.4305189,-3.6871052,Coworking,"Regus - Madrid, Ortega y Gasset"
40.485988,-3.66098,Coworking,"Regus - Madrid, Manoteras"
40.4597378,-3.6906421,Coworking,"Regus - Madrid, Cuzco"
40.4042469,-3.6898889,Coworking,"Spaces - Madrid, Atocha Estación"
40.4397072,-3.65152605242584,Coworking,"Regus - Madrid, Avenida America"
40.4357117,-3.6885382,Coworking,"Regus - Madrid, Castellana"
40.4375918,-3.6793841,Coworking,"Regus - Madrid, Maria de Molina"
40.4357117,-3.6885382,Coworking,"Spaces - Madrid, Paseo de la Castellana 81"
40.45163315,-3.6916166567812985,Coworking,Regus - Madrid Financial District - Torre Europa
40.4773044,-3.6345251,Coworking,"Spaces - Madrid, Via de los Poblados"
40.5801302,-3.905009269902913,Coworking,Bubble Center
40.4254915,-3.704628,Coworking,Espiritu23
40.4223363,-3.725652,Coworking,IMAGURU STARTUP HUB
40.3825586,-3.4147041,Coworking,Village
40.4127977,-3.6968114,Coworking,SmartUP Cowork
40.4277783,-3.659503,Coworking,thegarden.space
40.430851,-3.7191744,Coworking,Espacio Ucrania
40.38691,-3.723964,Coworking,Eslab ON Coworking
40.4888439,-3.6911478,Coworking,Urban Lab Madrid
40.4376642,-3.699407,Coworking,La COW
40.4026535,-3.6960427,Coworking,Dadú Estudio Agencia de Diseño y Comunicación en Madrid
40.4166656,-3.6988101,Coworking,Urban Campus Jerónimo Coworking
40.4251759,-3.695784,Coworking,OFFIPLACE
40.4028031,-3.8832789,Coworking,4worKs
40.1936793,-3.6799146,Coworking,WeWork Eloy Gonzalo 27
40.47100455,-3.871206232837465,Coworking,GoMadrid
40.4333123,-3.703982,Coworking,La Fabrica Quevedo
40.4367228,-3.638683,Coworking,Coworking Studio
40.4218628,-3.7043183,Coworking,Espacio Mood
40.4206788,-3.7179629,Coworking,Workcase
40.4097587,-3.6698469,Coworking,B2WORK Territorio Coworker
40.5358994,-3.6388801,Coworking,Bereloft
40.5075193,-3.3220209,Coworking,Colabora Coworking
40.4628041,-3.679722739706036,Coworking,ecoworking
40.3250222,-3.7662335,Coworking,El Patio
40.4055582,-3.6808985,Coworking,Freeland Innovation Center
40.432878,-3.6732198,Coworking,Community Coworking Madird
40.2123505,-3.5773078,Coworking,Veidimanna Protum
40.2568354,-3.2414919,Coworking,La Nave Coworking
40.3666548,-3.7567054,Coworking,La Manual
40.4279719,-3.6908462,Coworking,workClub Madrid
40.79231,-3.601232,Coworking,Coworking Puerta de la Sierra
40.4271498,-3.7082056,Coworking,La Fábrica de Cajas
40.4395559,-3.711067,Coworking,Coolworking
40.4362944,-3.7124075,Coworking,Agoralíngua Hub
40.4021229,-3.7086617,Coworking,Centro Negocios Pasillo Verde
40.4262352,-3.6806741,Coworking,A2 GARAGE
40.4431024,-3.6424036,Coworking,Atelier Solar
40.465308,-3.5923184,Coworking,BAHIA COWORKING
40.3950687,-3.6796204,Coworking,ClockWorking
40.4424971,-3.6710835,Coworking,Alustante Quince
40.4159786,-3.7016048,Coworking,GABINETE de Historia Natural
40.3832768,-3.7058932,Coworking,Espacio Oculto Madrid
40.4461596,-3.6734752,Coworking,garAJE Madrid
40.4203785,-3.7080769,Coworking,Work Lab Callao
40.4254714,-3.697424,Coworking,dcollab
40.4351641,-3.6733901,Coworking,Alzentro Coworking
40.3906561,-3.6949767,Coworking,Arbos9 Centro de Negocios
40.4630342,-3.6901613,Coworking,Unifortia
40.6978972,-3.9328409,Coworking,ValleInnova CCEM
40.4252678,-3.6822433,Coworking,Coworking & Business Place
40.55821845,-3.6275901540764783,Coworking,Help4u
40.5570199,-3.6191504,Coworking,KIUBspace
40.488316,-3.671116,Coworking,EspacioA4
40.4028842,-3.6635457,Coworking,OMNIVOROS
40.555133,-3.3280493,Coworking,Cowork Pozuelo
40.3689874,-3.7430421,Coworking,Fres-Cow
40.4214675,-3.7036979,Coworking,cool inquieto
40.3232279,-3.7512389,Coworking,OPEN SPACE MADRID
40.436316,-3.8122696,Coworking,Izada
40.4093218,-3.7145769,Coworking,Quinta del Sordo
40.4391646,-3.7109974,Coworking,Union Coworking
40.4386205,-3.6723369,Coworking,KUNlabori
40.4070908,-3.6979907,Coworking,LANAU ESPACIO CREATIVO
40.4260389,-3.7037389,Coworking,La Industrial
40.4317525,-3.696011,Coworking,EIE City
40.4424151,-3.8456171,Coworking,E-WORKS
40.4123846,-3.7079341,Coworking,Toledo 46 Center
40.472778,-3.6302597,Coworking,COWORKING DARWINIANS
40.5577754,-3.6390423,Coworking,Aderal Branding
40.4484573,-3.6926146,Coworking,WeWork Paseo De La Castellana 77
40.4354217,-3.6895294,Coworking,WeWork Paseo de la Castellana 43
40.4445472,-3.698752,Coworking,Coworking Ponzano
40.465928,-3.6906199,Coworking,La Fabrica Plaza de Castilla
40.4555318,-3.6937222,Coworking,La Fabrica Cuzco
40.4504633,-3.6927753,Coworking,Impact Hub Picasso
40.42135,-3.7062215,Coworking,Kool · The Retail Hub
40.4218156,-3.6899763,Coworking,The Star Coworking
40.3973524,-3.6998001,Coworking,El coworking de Altamarea
40.424257,-3.7069895,Coworking,walkers appeal
40.4262147,-3.7080794,Coworking,San Vicente Ferrer
40.4333902,-3.6271034,Coworking,LBK99 AVALON
40.4405425,-3.6325956,Coworking,Tampico34
40.4070273,-3.6937578,Coworking,WorkCo
40.42914825,-3.700746479491648,Coworking,Coworking Glorieta de Bilbao
40.4165456,-3.6983085,Coworking,"Spaces - Madrid, San Jerónimo Palacio Miraflores"
40.4248333,-3.681052043148174,Coworking,WeWork Calle de Goya 36
40.427941000000004,-3.691707457513979,Coworking,"WeWork Calle De Fernando El Santo, 20"
40.4696933,-3.6964599,Coworking,Coworking space on Avenida Asturias
